timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1704704259674223,-0.01436521,0.00000000,9.89762974,0.01597897,-0.00213053,0.00426106
1704704259676210,-0.00957681,-0.00478840,9.89284134,0.00958738,0.00532632,0.02237055
1704704259678226,-0.01436521,-0.00957681,9.89762974,0.00745685,0.00213053,0.01491370
1704704259680183,-0.01915361,-0.00478840,9.90720654,0.01278317,-0.00532632,0.00000000
1704704259682200,-0.01436521,0.00000000,9.91199493,0.02130529,-0.00852212,-0.01065264
1704704259684214,-0.00957681,0.00000000,9.90720654,0.02450108,-0.00426106,-0.00213053
1704704259686164,-0.00478840,-0.01436521,9.89762974,0.02130529,0.00426106,0.00213053
1704704259688191,-0.00478840,-0.01436521,9.89284134,0.00745685,0.00745685,0.02024002
1704704259690241,-0.00957681,-0.01915361,9.89762974,0.00639159,0.00106526,0.02130529
1704704259692117,-0.00957681,-0.01436521,9.90241814,0.01704423,-0.00532632,0.00426106
1704704259694220,-0.00478840,-0.01915361,9.91199493,0.03302320,0.00106526,-0.01278317
1704704259696186,0.00478840,-0.02394202,9.90720654,0.03408846,0.00745685,-0.01491370
1704704259698211,0.00957681,-0.02873042,9.90720654,0.02556635,0.01065264,0.00426106
1704704259700303,0.00957681,-0.02873042,9.90720654,0.01704423,0.01065264,0.02556635
1704704259702214,0.00957681,-0.02873042,9.91199493,0.01597897,0.00639159,0.02130529
1704704259704213,0.01436521,-0.02873042,9.91678333,0.01810949,0.00426106,0.00745685
1704704259706236,0.01915361,-0.03351882,9.92157173,0.02982740,0.00426106,-0.01171791
1704704259708270,0.02394202,-0.03351882,9.92157173,0.03834952,0.01065264,-0.01704423
1704704259710318,0.02394202,-0.03830723,9.91678333,0.03515373,0.01597897,0.00319579
1704704259712184,0.02394202,-0.03830723,9.91678333,0.02130529,0.01491370,0.02556635
1704704259714221,0.02873042,-0.03830723,9.91678333,0.01597897,0.01384844,0.02663161
1704704259716233,0.02873042,-0.03830723,9.91678333,0.01597897,0.01065264,0.00106526
1704704259718217,0.02873042,-0.03830723,9.92157173,0.02876214,0.00958738,-0.01597897
1704704259720221,0.02873042,-0.03351882,9.92157173,0.03834952,0.00958738,-0.01491370
