timestamp,roll,pitch,thrust,yaw,aux1,aux2,aux3,aux4
1691768151001091,1500,1500,1000,1500,1000,0,0,0
1691768151011352,1500,1500,1000,1500,1000,0,0,0
1691768151021143,1500,1500,1000,1500,1000,0,0,0
1691768151031100,1500,1500,1000,1500,1000,0,0,0
1691768151041094,1500,1500,1000,1500,1000,0,0,0
1691768151051089,1500,1500,1000,1500,1000,0,0,0
1691768151061125,1500,1500,1000,1500,1000,0,0,0
1691768151071212,1500,1500,1000,1500,1000,0,0,0
1691768151081120,1500,1500,1000,1500,1000,0,0,0
1691768151091106,1500,1500,1000,1500,1000,0,0,0
1691768151101128,1500,1500,1000,1500,1000,0,0,0
1691768151111156,1500,1500,1000,1500,1000,0,0,0
1691768151121224,1500,1500,1000,1500,1000,0,0,0
1691768151131137,1500,1500,1000,1500,1000,0,0,0
1691768151144343,1492,1530,1252,1479,1000,0,0,0
1691768151147115,1490,1533,1278,1476,1000,0,0,0
1691768151150783,1491,1534,1280,1476,1000,0,0,0
1691768151154331,1491,1533,1281,1476,1000,0,0,0
1691768151158638,1491,1533,1281,1476,1000,0,0,0
1691768151162947,1490,1533,1282,1476,1000,0,0,0
1691768151165397,1490,1533,1282,1476,1000,0,0,0
1691768151169464,1491,1533,1282,1476,1000,0,0,0
1691768151173925,1491,1533,1283,1476,1000,0,0,0
1691768151176549,1491,1533,1283,1476,1000,0,0,0
1691768151180956,1491,1533,1283,1476,1000,0,0,0
1691768151184588,1490,1533,1284,1476,1000,0,0,0
1691768151187761,1490,1533,1284,1476,1000,0,0,0
1691768151192289,1491,1533,1285,1477,1000,0,0,0
1691768151194654,1490,1533,1284,1477,1000,0,0,0
1691768151198663,1490,1531,1284,1477,1000,0,0,0
1691768151202736,1490,1531,1285,1478,1000,0,0,0
1691768151205243,1490,1530,1285,1479,1000,0,0,0
1691768151209067,1490,1526,1283,1479,1000,0,0,0
1691768151212630,1490,1522,1283,1480,1000,0,0,0
1691768151216561,1490,1520,1282,1481,1000,0,0,0
1691768151220703,1490,1521,1283,1482,1000,0,0,0
1691768151223710,1486,1522,1288,1484,1000,0,0,0
1691768151227618,1485,1510,1285,1485,1000,0,0,0
1691768151231728,1487,1501,1281,1486,1000,0,0,0
1691768151234240,1486,1515,1284,1487,1000,0,0,0
1691768151238294,1482,1509,1288,1488,1000,0,0,0
1691768151241768,1485,1505,1288,1489,1000,0,0,0
1691768151245858,1487,1503,1285,1489,1000,0,0,0
1691768151249700,1489,1498,1278,1490,1000,0,0,0
1691768151254604,1489,1497,1272,1491,1000,0,0,0
1691768151256164,1492,1494,1269,1492,1000,0,0,0
1691768151259777,1490,1489,1264,1492,1000,0,0,0
1691768151265383,1497,1484,1260,1493,1000,0,0,0
1691768151267674,1498,1485,1256,1493,1000,0,0,0
1691768151271699,1498,1489,1251,1494,1000,0,0,0
1691768151274581,1501,1482,1257,1494,1000,0,0,0
1691768151280082,1501,1480,1252,1494,1000,0,0,0
1691768151282532,1502,1481,1251,1495,1000,0,0,0
1691768151285183,1511,1475,1250,1495,1000,0,0,0
1691768151288907,1506,1481,1241,1495,1000,0,0,0
1691768151294589,1506,1482,1241,1496,1000,0,0,0
1691768151296862,1504,1485,1240,1496,1000,0,0,0
1691768151300765,1510,1469,1252,1496,1000,0,0,0
1691768151303892,1508,1470,1244,1497,1000,0,0,0
1691768151307995,1506,1473,1240,1497,1000,0,0,0
1691768151310882,1509,1472,1237,1497,1000,0,0,0
1691768151314956,1510,1474,1235,1497,1000,0,0,0
1691768151318796,1509,1475,1238,1497,1000,0,0,0
1691768151322950,1502,1461,1252,1498,1000,0,0,0
1691768151325196,1512,1471,1234,1498,1000,0,0,0
1691768151328953,1516,1474,1236,1498,1000,0,0,0
1691768151332780,1517,1481,1236,1498,1000,0,0,0
1691768151336061,1514,1483,1237,1498,1000,0,0,0
1691768151342286,1501,1462,1252,1499,1000,0,0,0
1691768151346542,1499,1461,1252,1499,1000,0,0,0
1691768151348071,1511,1476,1229,1499,1000,0,0,0
1691768151352269,1514,1479,1234,1499,1000,0,0,0
1691768151354911,1551,1424,1201,1496,1000,0,0,0
1691768151358016,1560,1449,1196,1497,1000,0,0,0
1691768151362095,1532,1472,1222,1499,1000,0,0,0
1691768151366145,1519,1483,1236,1500,1000,0,0,0
1691768151370871,1504,1483,1250,1500,1000,0,0,0
1691768151374076,1499,1481,1249,1501,1000,0,0,0
1691768151379259,1513,1485,1234,1500,1000,0,0,0
1691768151380753,1513,1497,1232,1500,1000,0,0,0
1691768151383463,1506,1491,1241,1500,1000,0,0,0
1691768151387053,1499,1495,1245,1500,1000,0,0,0
1691768151390773,1496,1494,1246,1500,1000,0,0,0
1691768151395197,1497,1486,1251,1500,1000,0,0,0
1691768151398714,1493,1488,1251,1500,1000,0,0,0
1691768151402477,1495,1489,1251,1499,1000,0,0,0
1691768151405120,1497,1487,1252,1499,1000,0,0,0
1691768151408768,1493,1491,1249,1499,1000,0,0,0
