timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1691768151000340,0.04309563,0.13407530,9.91199493,-0.00319579,-0.02024002,0.03408846
1691768151002398,0.06224924,0.11971009,9.87368774,0.00000000,-0.02024002,0.02769688
1691768151004378,0.05746084,0.04788403,9.84974575,0.00000000,-0.02024002,0.01491370
1691768151006331,0.03351882,0.06703765,9.84016895,-0.00532632,-0.01917476,0.00106526
1691768151008369,0.01915361,0.09097967,9.87368774,-0.00745685,-0.01917476,-0.00106526
1691768151010395,0.00957681,0.11013328,9.89284134,-0.00426106,-0.01597897,0.00852212
1691768151012360,0.03351882,0.11492168,9.91199493,0.00213053,-0.02024002,0.02237055
1691768151014385,0.02873042,0.07661445,9.92157173,-0.00319579,-0.01917476,0.03408846
1691768151016344,0.05267244,0.07661445,9.92157173,-0.00745685,-0.02343582,0.03621899
1691768151018434,0.02873042,0.09576806,9.89284134,-0.00426106,-0.02130529,0.02237055
1691768151020378,0.03830723,0.11971009,9.83059216,0.00106526,-0.02024002,0.00852212
1691768151022354,0.02873042,0.13886370,9.83059216,0.00639159,-0.01917476,0.00000000
1691768151024370,0.04788403,0.03830723,9.85932255,0.00319579,-0.02237055,0.00426106
1691768151026334,0.06224924,0.06224924,9.87847614,-0.00319579,-0.02343582,0.01810949
1691768151028379,0.02873042,0.13407530,9.92157173,-0.00319579,-0.02237055,0.03302320
1691768151030410,0.04309563,0.14365210,9.92157173,0.00532632,-0.02024002,0.03515373
1691768151032338,0.04309563,0.15801731,9.85453415,0.00639159,-0.01704423,0.02769688
1691768151034374,0.06224924,0.06703765,9.82101536,0.00532632,-0.02024002,0.01491370
1691768151036407,0.04309563,0.05267244,9.82101536,0.00106526,-0.02130529,0.00213053
1691768151038387,0.03351882,0.10055647,9.84016895,0.00106526,-0.02343582,0.00106526
1691768151040367,0.00478840,0.14365210,9.87368774,-0.00213053,-0.01917476,0.01171791
1691768151042515,0.02873042,0.14365210,9.91199493,-0.00426106,-0.02024002,0.02663161
1691768151044371,0.05267244,0.10055647,9.92157173,-0.01278317,-0.01704423,0.03515373
1691768151046351,0.08140286,0.11492168,9.89762974,-0.00958738,-0.02237055,0.03195793
1691768151048347,0.05267244,0.17238252,9.86411095,-0.00532632,-0.01810949,0.01597897
1691768151050375,0.04788403,0.14365210,9.84495735,0.00000000,-0.01704423,0.00106526
1691768151052358,0.04309563,0.12928689,9.81143856,0.00000000,-0.01810949,-0.00213053
1691768151054366,0.08140286,0.09097967,9.84495735,-0.00745685,-0.02130529,0.00745685
1691768151056362,0.06703765,0.07182605,9.88805294,-0.01384844,-0.02024002,0.02663161
1691768151058348,0.05267244,0.12928689,9.91678333,-0.01491370,-0.01704423,0.04261058
1691768151060421,0.06224924,0.17238252,9.91199493,-0.00958738,-0.01384844,0.03941479
1691768151062374,0.04309563,0.16280572,9.88805294,-0.00958738,-0.01171791,0.02663161
1691768151064398,0.05267244,0.10534488,9.83538055,-0.00639159,-0.01491370,0.00532632
1691768151066337,0.03351882,0.11013328,9.83538055,-0.00213053,-0.01810949,-0.00639159
1691768151068358,0.01915361,0.12928689,9.84016895,-0.00106526,-0.01810949,-0.00532632
1691768151070388,0.03830723,0.11013328,9.87368774,-0.00426106,-0.01597897,0.01171791
1691768151072399,0.04788403,0.09097967,9.88326454,-0.01065264,-0.01597897,0.03089267
1691768151074361,0.05267244,0.14844051,9.87368774,-0.01278317,-0.01171791,0.04474111
1691768151076344,0.06224924,0.15801731,9.88805294,-0.01597897,-0.01491370,0.04048005
1691768151078439,0.04309563,0.16759412,9.85453415,-0.01171791,-0.01810949,0.02237055
1691768151080410,0.03351882,0.14844051,9.83538055,-0.01065264,-0.01917476,0.00319579
1691768151082368,0.02873042,0.10534488,9.84495735,-0.00532632,-0.02024002,-0.00319579
1691768151084413,0.05267244,0.11013328,9.84495735,-0.00532632,-0.02024002,0.00213053
1691768151086386,0.03830723,0.07661445,9.87847614,-0.00958738,-0.01597897,0.01917476
1691768151088366,0.03830723,0.11013328,9.91199493,-0.01491370,-0.01278317,0.03089267
1691768151090360,0.04788403,0.14365210,9.90720654,-0.01278317,-0.01384844,0.03515373
1691768151092373,0.04309563,0.16280572,9.88805294,-0.00958738,-0.01491370,0.02663161
1691768151094413,0.01436521,0.12928689,9.83059216,-0.00639159,-0.01810949,0.01704423
