timestamp,thrust[0],thrust[1],thrust[2],thrust[3]
1691757109050320,0.05900000,0.05700000,0.05600000,0.05700000
1691757109060427,0.05600000,0.05600000,0.06800000,0.06100000
1691757109070469,0.06200000,0.06200000,0.05600000,0.06800000
1691757109080449,0.25600001,0.39399999,0.22600000,0.37700000
1691757109090979,0.20500000,0.40400001,0.18400000,0.37099999
1691757109100462,0.22100000,0.37599999,0.18400000,0.33100000
1691757109110545,0.27399999,0.27300000,0.28000000,0.26100001
1691757109120561,0.30500001,0.23500000,0.31000000,0.23600000
1691757109130574,0.27000001,0.25900000,0.27599999,0.26699999
1691757109140602,0.27599999,0.26899999,0.26899999,0.25999999
1691757109150581,0.25900000,0.27599999,0.25900000,0.27500001
1691757109160631,0.23999999,0.27200001,0.26300001,0.28900000
1691757109170631,0.25999999,0.25200000,0.27100000,0.26100001
1691757109180739,0.24900000,0.22700000,0.25700000,0.23500000
1691757109190715,0.22300000,0.26899999,0.21799999,0.26699999
1691757109200202,0.20900001,0.26199999,0.22000000,0.27700001
1691757109210257,0.26100001,0.23400000,0.24200000,0.22300000
1691757109220253,0.23100001,0.20400000,0.24100000,0.22800000
1691757109230320,0.21400000,0.25000000,0.20600000,0.25400001
1691757109240337,0.25099999,0.21900000,0.23500000,0.20700000
1691757109250343,0.25400001,0.17100000,0.25099999,0.18500000
1691757109260338,0.21600001,0.24699999,0.20500000,0.23199999
1691757109270348,0.20200001,0.27200001,0.18700001,0.25299999
1691757109280440,0.21500000,0.30000001,0.17900001,0.26699999
1691757109290451,0.24400000,0.17000000,0.26699999,0.19900000
1691757109300488,0.26400000,0.19200000,0.27100000,0.20999999
1691757109310607,0.18600000,0.28999999,0.15600000,0.27100000
1691757109320559,0.27399999,0.17800000,0.27399999,0.18900000
1691757109330575,0.24300000,0.19200000,0.25799999,0.20999999
1691757109341069,0.18400000,0.28200001,0.16300000,0.26899999
1691757109351066,0.23400000,0.23700000,0.22400001,0.23300000
1691757109360574,0.23400000,0.23100001,0.22499999,0.22800000
1691757109371586,0.22700000,0.24600001,0.21799999,0.23800001
1691757109381084,0.23600000,0.22300000,0.23300000,0.21699999
1691757109390782,0.22600000,0.21300000,0.24200000,0.23000000
1691757109400676,0.22100000,0.25200000,0.21500000,0.24900000
1691757109410253,0.23700000,0.23199999,0.23100001,0.23199999
1691757109420754,0.21699999,0.23100001,0.22700000,0.24800000
1691757109430711,0.23100001,0.24100000,0.22499999,0.23999999
1691757109440200,0.24100000,0.21600001,0.24400000,0.22000000
1691757109450293,0.22700000,0.26199999,0.19700000,0.23500000
1691757109460484,0.23800001,0.23300000,0.23000000,0.22400001
1691757109470371,0.22400001,0.23100001,0.22300000,0.22900000
1691757109480313,0.22499999,0.24500000,0.23199999,0.24699999
1691757109490327,0.25200000,0.21600001,0.25000000,0.22000000
1691757109500408,0.22800000,0.23999999,0.22200000,0.23100001
1691757109510413,0.22300000,0.26800001,0.20600000,0.25500000
1691757109520447,0.23400000,0.24100000,0.23600000,0.23999999
1691757109530943,0.23000000,0.27100000,0.21100000,0.25500000
1691757109540427,0.23199999,0.20200001,0.26199999,0.23100001
1691757109550435,0.24500000,0.25999999,0.21600001,0.21600001
1691757109560524,0.22499999,0.21900000,0.24800000,0.23700000
1691757109570736,0.23100001,0.25400001,0.22300000,0.24200000
