timestamp,roll,pitch,yaw,norm_thrust
1691757109050462,0.00000000,0.00000000,0.00000000,0.00000000
1691757109065004,-0.01667028,-0.38885477,-0.04152713,11.31651115
1691757109066113,-0.00408267,-0.36294648,-0.04087550,11.26284790
1691757109070503,-0.00744072,-0.34594187,-0.04168591,11.26061630
1691757109074619,-0.01502313,-0.38994053,-0.04097307,11.36671829
1691757109078301,-0.01184586,-0.36783302,-0.04108074,11.33162022
1691757109081070,-0.01241551,-0.36755785,-0.04055821,11.36522198
1691757109085285,-0.01859603,-0.38733521,-0.03997246,11.37949944
1691757109088968,-0.01147593,-0.37080535,-0.03941863,11.37235928
1691757109091561,-0.00474239,-0.33687767,-0.04004966,11.39181995
1691757109095684,-0.02252364,-0.39678437,-0.03954991,11.46448803
1691757109104005,-0.00257397,-0.33245295,-0.03982187,11.43235683
1691757109104138,-0.00407431,-0.32473645,-0.04037039,11.42990875
1691757109107162,-0.00512227,-0.32565507,-0.04081208,11.42981339
1691757109109757,-0.00586937,-0.32419652,-0.04125931,11.42502213
1691757109113897,-0.02003119,-0.38253254,-0.03999779,11.54122543
1691757109117179,-0.00627661,-0.33810499,-0.04030984,11.48158932
1691757109121170,-0.00347105,-0.30946064,-0.04147204,11.49750328
1691757109125337,-0.00793135,-0.34292763,-0.04000497,11.53732872
1691757109130070,-0.01304913,-0.36049870,-0.03692648,11.56622505
1691757109131739,-0.01237199,-0.30295196,-0.03749541,11.53826427
1691757109135433,0.00137925,-0.28970638,-0.03817945,11.51580048
1691757109140205,-0.00135398,-0.30473948,-0.03491510,11.56639576
1691757109142523,-0.00979052,-0.25281730,-0.03599258,11.53097153
1691757109146403,-0.01019944,-0.28307694,-0.03210879,11.59209442
1691757109150688,0.01976208,-0.20315282,-0.03329748,11.36231995
1691757109153400,0.00520053,-0.26607221,-0.03014118,11.50066662
1691757109157083,-0.01516607,-0.26549122,-0.02811166,11.33570480
1691757109163280,0.01180631,-0.20320541,-0.02814173,11.09490967
1691757109164284,0.01872651,-0.25135624,-0.02442204,11.17280674
1691757109168039,-0.00990006,-0.28565246,-0.02188800,10.98266792
1691757109173616,0.02210121,-0.14967234,-0.02234819,10.64838314
1691757109175172,0.05091358,-0.04281886,-0.02449656,10.43334389
1691757109179424,-0.00281071,-0.26041183,-0.02039937,10.74453068
1691757109183233,-0.00523682,-0.34066322,-0.01710250,10.76067734
1691757109189952,0.05356572,-0.00417617,-0.02176735,10.10017395
1691757109193524,-0.01676670,-0.29840171,-0.01827484,10.39595795
1691757109197880,-0.01570052,-0.27101818,-0.01595411,10.49669266
1691757109202979,0.07331243,-0.04523903,-0.01719582,9.96788883
1691757109207569,0.06036627,0.03136896,-0.01899393,9.84271812
1691757109208052,0.01544666,-0.07265361,-0.01935666,9.69924164
1691757109213474,0.00552829,-0.22302505,-0.01583608,10.35926151
1691757109215888,0.03996221,-0.24196035,-0.01217358,10.24165154
1691757109220420,0.03406575,-0.15746571,-0.01110264,10.04644585
1691757109225023,0.05050915,-0.16064279,-0.00906680,9.92976570
1691757109232538,0.05310639,-0.11011713,-0.00829971,9.90781879
1691757109232743,0.04247039,-0.09052303,-0.00714927,9.95303822
1691757109237525,0.03668297,0.13695154,-0.00946760,9.48769093
1691757109237974,0.06194903,0.05800613,-0.01036184,9.26429749
1691757109241370,0.09736831,0.08476888,-0.01329202,9.45698071
1691757109246099,0.08201183,0.12352686,-0.01539264,9.66046143
1691757109249972,0.09563686,0.12900674,-0.01769992,9.62238789
1691757109252041,0.10190867,0.13091400,-0.02046125,9.70517540
1691757109255530,0.07968319,0.08494692,-0.02155413,9.78785133
1691757109261812,0.04742922,0.01753736,-0.02204040,9.86212254
1691757109263727,-0.00822941,-0.23528729,-0.01784597,10.27607727
1691757109267020,-0.07409802,-0.29456937,-0.01667143,10.17020702
1691757109272176,-0.03398502,-0.19316269,-0.01395152,10.34396267
1691757109276365,-0.01082155,-0.13346866,-0.01245643,10.11104393
1691757109277370,-0.00153883,-0.09590704,-0.01099584,9.91916656
1691757109281728,0.03637950,-0.10677346,-0.00908510,9.49268532
1691757109285101,0.16913779,0.48315814,-0.02291616,8.79735470
1691757109288072,0.04752911,0.15026377,-0.01372504,9.91151619
1691757109291711,0.00298312,-0.07265796,-0.00969535,10.34029007
