timestamp,roll,pitch,thrust,yaw,aux1,aux2,aux3,aux4
1691757638961551,1500,1500,1000,1500,1000,0,0,0
1691757638971592,1500,1500,1000,1500,1000,0,0,0
1691757638981526,1500,1500,1000,1500,1000,0,0,0
1691757638991548,1500,1500,1000,1500,1000,0,0,0
1691757639001613,1500,1500,1000,1500,1000,0,0,0
1691757639011570,1500,1500,1000,1500,1000,0,0,0
1691757639021537,1500,1500,1000,1500,1000,0,0,0
1691757639033629,1498,1474,1253,1511,1000,0,0,0
1691757639037631,1497,1468,1280,1512,1000,0,0,0
1691757639041330,1498,1470,1282,1512,1000,0,0,0
1691757639045397,1498,1471,1283,1512,1000,0,0,0
1691757639048024,1498,1471,1283,1512,1000,0,0,0
1691757639051952,1499,1475,1282,1512,1000,0,0,0
1691757639055528,1498,1472,1283,1512,1000,0,0,0
1691757639059313,1498,1471,1284,1512,1000,0,0,0
1691757639064754,1498,1471,1285,1512,1000,0,0,0
1691757639066123,1498,1469,1285,1512,1000,0,0,0
1691757639070412,1498,1470,1285,1512,1000,0,0,0
1691757639074361,1498,1470,1286,1512,1000,0,0,0
1691757639078767,1498,1471,1286,1512,1000,0,0,0
1691757639084821,1498,1469,1287,1512,1000,0,0,0
1691757639085064,1497,1468,1287,1512,1000,0,0,0
1691757639090725,1498,1470,1287,1512,1000,0,0,0
1691757639094131,1498,1471,1288,1512,1000,0,0,0
1691757639096439,1498,1472,1288,1512,1000,0,0,0
1691757639098971,1498,1471,1288,1512,1000,0,0,0
1691757639103037,1498,1471,1289,1511,1000,0,0,0
1691757639106367,1498,1473,1289,1511,1000,0,0,0
1691757639110513,1498,1476,1287,1511,1000,0,0,0
1691757639114503,1498,1472,1290,1510,1000,0,0,0
1691757639117585,1498,1476,1288,1510,1000,0,0,0
1691757639120952,1498,1478,1287,1509,1000,0,0,0
1691757639126120,1498,1484,1283,1509,1000,0,0,0
1691757639130048,1499,1480,1285,1509,1000,0,0,0
1691757639133207,1499,1480,1284,1508,1000,0,0,0
1691757639136302,1499,1488,1277,1508,1000,0,0,0
1691757639139496,1499,1483,1277,1507,1000,0,0,0
1691757639142569,1498,1479,1273,1507,1000,0,0,0
1691757639146496,1498,1478,1273,1506,1000,0,0,0
1691757639150430,1500,1485,1268,1506,1000,0,0,0
1691757639155565,1500,1486,1265,1506,1000,0,0,0
1691757639157708,1500,1490,1258,1505,1000,0,0,0
1691757639160917,1500,1482,1264,1505,1000,0,0,0
1691757639164597,1501,1488,1259,1505,1000,0,0,0
1691757639168605,1499,1486,1258,1504,1000,0,0,0
1691757639173578,1497,1486,1256,1504,1000,0,0,0
1691757639176319,1501,1485,1253,1503,1000,0,0,0
1691757639179246,1503,1490,1250,1503,1000,0,0,0
1691757639182702,1503,1496,1244,1503,1000,0,0,0
1691757639194877,1499,1490,1251,1503,1000,0,0,0
1691757639195152,1504,1501,1240,1502,1000,0,0,0
1691757639197601,1504,1504,1240,1502,1000,0,0,0
1691757639200865,1508,1502,1244,1502,1000,0,0,0
1691757639204714,1507,1499,1243,1502,1000,0,0,0
1691757639208668,1505,1499,1242,1502,1000,0,0,0
1691757639213390,1503,1496,1243,1501,1000,0,0,0
1691757639215575,1503,1492,1247,1501,1000,0,0,0
1691757639219639,1502,1492,1246,1501,1000,0,0,0
1691757639224796,1502,1493,1244,1501,1000,0,0,0
1691757639226391,1502,1492,1244,1501,1000,0,0,0
1691757639230049,1502,1495,1242,1501,1000,0,0,0
1691757639233531,1502,1498,1243,1501,1000,0,0,0
1691757639239646,1507,1501,1241,1501,1000,0,0,0
1691757639241481,1499,1485,1251,1500,1000,0,0,0
1691757639245807,1500,1490,1248,1500,1000,0,0,0
1691757639249334,1501,1494,1244,1500,1000,0,0,0
1691757639253582,1502,1496,1245,1500,1000,0,0,0
1691757639255981,1501,1498,1244,1500,1000,0,0,0
1691757639265006,1504,1498,1243,1500,1000,0,0,0
1691757639265212,1503,1498,1243,1500,1000,0,0,0
1691757639266498,1502,1499,1243,1500,1000,0,0,0
1691757639269929,1500,1497,1245,1500,1000,0,0,0
1691757639273569,1502,1497,1241,1500,1000,0,0,0
1691757639277841,1500,1497,1244,1499,1000,0,0,0
1691757639283336,1502,1499,1243,1499,1000,0,0,0
1691757639289035,1502,1499,1238,1499,1000,0,0,0
1691757639289369,1502,1498,1240,1499,1000,0,0,0
1691757639291599,1503,1500,1240,1499,1000,0,0,0
1691757639296548,1505,1502,1239,1499,1000,0,0,0
1691757639299157,1503,1504,1243,1499,1000,0,0,0
1691757639306517,1504,1502,1241,1499,1000,0,0,0
1691757639306738,1503,1503,1246,1499,1000,0,0,0
1691757639310478,1503,1506,1242,1499,1000,0,0,0
1691757639316391,1504,1504,1244,1499,1000,0,0,0
1691757639317526,1503,1502,1246,1499,1000,0,0,0
1691757639320949,1501,1501,1245,1499,1000,0,0,0
1691757639325008,1502,1502,1242,1499,1000,0,0,0
1691757639328696,1502,1505,1242,1499,1000,0,0,0
1691757639332844,1501,1503,1245,1499,1000,0,0,0
