timestamp,thrust[0],thrust[1],thrust[2],thrust[3]
1691757638958584,0.05600000,0.06100000,0.05600000,0.06000000
1691757638968591,0.05900000,0.05800000,0.05600000,0.05700000
1691757638978565,0.06200000,0.05600000,0.06700000,0.06000000
1691757638988632,0.05600000,0.05900000,0.06000000,0.06500000
1691757638998665,0.06300000,0.06200000,0.05700000,0.05600000
1691757639008675,0.05900000,0.05600000,0.06900000,0.06500000
1691757639018678,0.05600000,0.05800000,0.06000000,0.06600000
1691757639028677,0.06100000,0.06200000,0.05600000,0.05700000
1691757639038746,0.05800000,0.05600000,0.06700000,0.06400000
1691757639048774,0.05600000,0.05700000,0.06200000,0.06700000
1691757639058770,0.23600000,0.38699999,0.26300001,0.34500000
1691757639069192,0.18600000,0.41000000,0.24300000,0.35699999
1691757639078967,0.17800000,0.35100001,0.24900000,0.37000000
1691757639088820,0.24200000,0.30399999,0.26699999,0.30599999
1691757639098301,0.31500000,0.27100000,0.29499999,0.22200000
1691757639108402,0.26199999,0.23000000,0.32200000,0.28400001
1691757639118468,0.28700000,0.29499999,0.26300001,0.24400000
1691757639128484,0.24900000,0.27300000,0.27300000,0.28700000
1691757639138421,0.27800000,0.26300001,0.26499999,0.26199999
1691757639148425,0.24400000,0.24200000,0.26199999,0.26400000
1691757639158494,0.24900000,0.27800000,0.22300000,0.25999999
1691757639168792,0.23500000,0.22000000,0.25700000,0.25799999
1691757639178558,0.23999999,0.23800001,0.22700000,0.24400000
1691757639188534,0.23000000,0.19700000,0.24500000,0.22700000
1691757639198540,0.23800001,0.22499999,0.21400000,0.21600001
1691757639208544,0.22499999,0.22600000,0.21400000,0.23300000
1691757639218551,0.22200000,0.22100000,0.21900000,0.23600000
1691757639228650,0.23500000,0.25099999,0.20500000,0.22800000
1691757639238650,0.23800001,0.22200000,0.22200000,0.22100000
1691757639248647,0.22600000,0.24300000,0.20900001,0.24500000
1691757639258655,0.22000000,0.22400001,0.22100000,0.23800001
1691757639268659,0.24600001,0.20999999,0.23300000,0.21300000
1691757639278769,0.20999999,0.23000000,0.21699999,0.25099999
1691757639288764,0.23500000,0.21400000,0.22499999,0.22499999
1691757639298831,0.23100001,0.22800000,0.20900001,0.22200000
1691757639308745,0.23600000,0.21699999,0.22300000,0.22200000
1691757639318798,0.22400001,0.22600000,0.22499999,0.24100000
1691757639328959,0.23700000,0.22900000,0.21400000,0.22800000
1691757639338780,0.23800001,0.22499999,0.21200000,0.21900000
1691757639348862,0.23000000,0.23100001,0.21300000,0.22900000
1691757639358540,0.23300000,0.21500000,0.22400001,0.22400001
1691757639368420,0.22000000,0.25799999,0.19599999,0.25400001
1691757639378419,0.24400000,0.21200000,0.23400000,0.22100000
1691757639388414,0.24600001,0.21600001,0.23199999,0.21600001
1691757639398399,0.22100000,0.24100000,0.20800000,0.24100000
1691757639408497,0.23199999,0.24600001,0.20999999,0.23100001
1691757639418499,0.22300000,0.21699999,0.22400001,0.22600000
1691757639428523,0.23899999,0.21900000,0.23100001,0.23100001
1691757639438548,0.22600000,0.25299999,0.20299999,0.23999999
1691757639448555,0.24300000,0.22700000,0.22800000,0.22499999
1691757639458601,0.22900000,0.24200000,0.21400000,0.23899999
