timestamp,roll,pitch,yaw,norm_thrust
1691761070805840,0.00000000,0.00000000,0.00000000,0.00000000
1691761070815856,0.00000000,0.00000000,0.00000000,0.00000000
1691761070825842,0.00000000,0.00000000,0.00000000,0.00000000
1691761070835815,0.00000000,0.00000000,0.00000000,0.00000000
1691761070845834,0.00000000,0.00000000,0.00000000,0.00000000
1691761070855843,0.00000000,0.00000000,0.00000000,0.00000000
1691761070865842,0.00000000,0.00000000,0.00000000,0.00000000
1691761070875845,0.00000000,0.00000000,0.00000000,0.00000000
1691761070885848,0.00000000,0.00000000,0.00000000,0.00000000
1691761070895835,0.00000000,0.00000000,0.00000000,0.00000000
1691761070905841,0.00000000,0.00000000,0.00000000,0.00000000
1691761070915851,0.00000000,0.00000000,0.00000000,0.00000000
1691761070925843,0.00000000,0.00000000,0.00000000,0.00000000
1691761070935844,0.00000000,0.00000000,0.00000000,0.00000000
1691761070945854,0.00000000,0.00000000,0.00000000,0.00000000
1691761070956624,0.01369961,0.09593520,-0.20369117,11.29075623
1691761070959344,0.00938213,0.08974240,-0.20362356,11.29807568
1691761070962940,0.01173347,0.08274689,-0.20347150,11.30263615
1691761070966952,0.01049120,0.05689883,-0.20242356,11.37543774
1691761070971879,0.01137155,0.09930085,-0.20304504,11.33178997
1691761070974933,0.00888048,0.08776101,-0.20287584,11.34000015
1691761070977501,0.01029316,0.08351552,-0.20287661,11.38556671
1691761070981143,0.01053677,0.09184461,-0.20299943,11.37271214
1691761070984946,0.00844338,0.05689453,-0.20184360,11.41258621
1691761070988848,0.00644246,0.09365825,-0.20210561,11.43169975
1691761070993111,0.01141976,0.10028452,-0.20244341,11.40429115
1691761070995934,0.01088985,0.09755661,-0.20245092,11.40748692
1691761070999915,0.00347250,0.02591098,-0.19925870,11.50743961
1691761071003878,-0.00050757,-0.00659857,-0.19484772,11.53392696
1691761071006421,0.00925434,0.06973907,-0.19411324,11.50824451
1691761071010631,0.01657481,0.08343999,-0.19311661,11.48525810
1691761071013906,0.02175942,0.09778953,-0.19176674,11.45196247
1691761071019139,0.01874936,0.10043077,-0.19022927,11.48293304
1691761071021801,0.02116489,0.06794441,-0.18541087,11.52557945
1691761071026799,0.02078810,0.08202836,-0.18216918,11.54932976
1691761071033579,0.02106009,0.08559412,-0.17883441,11.51798916
1691761071033714,0.02561282,0.11891557,-0.17637253,11.37039185
1691761071035963,0.02183036,0.06916193,-0.17158556,11.45537853
1691761071039839,0.01955306,-0.01849471,-0.16090448,11.49769783
1691761071044015,0.04972306,0.12724154,-0.15797313,11.08306789
1691761071046453,0.01630368,-0.02089076,-0.14619423,11.38536453
1691761071050227,0.01237333,0.02094468,-0.14116129,11.06346798
1691761071053852,0.02557826,0.00115406,-0.13393031,11.10151386
1691761071057768,0.02354701,0.05810232,-0.12868629,10.99690628
1691761071061312,0.02533990,0.15680920,-0.12449879,10.62537575
1691761071064849,-0.01127293,-0.06361568,-0.11238896,11.03117752
1691761071069054,0.01800031,0.01903481,-0.10644253,10.53923512
1691761071072202,0.01398162,0.02187128,-0.09979151,10.55567169
1691761071077041,-0.01926557,-0.12057570,-0.08845703,10.79470730
1691761071079844,-0.01843428,-0.08108693,-0.08023978,10.45562744
1691761071083575,-0.02059723,-0.14702524,-0.06920020,10.58744240
1691761071086961,0.04939789,0.14734228,-0.06711724,9.83068275
1691761071091934,0.03277517,0.13303855,-0.06212308,9.86733437
1691761071093915,0.00222901,0.02296791,-0.05539592,10.19098282
1691761071098423,-0.01878642,-0.12554669,-0.04559800,10.48294735
1691761071103277,-0.05270734,-0.13033074,-0.03754636,10.40727997
1691761071105853,-0.00666445,-0.05122821,-0.03149695,10.01266289
1691761071108563,0.01242964,0.02556959,-0.02665283,9.89392853
1691761071112445,0.04696740,0.08965137,-0.02300979,9.91914654
1691761071117015,-0.00372486,0.08254662,-0.01951182,9.91369724
1691761071120128,0.02303199,0.11850137,-0.01747752,9.87489605
1691761071124112,0.03127070,0.07528892,-0.01444939,9.81489468
1691761071126529,-0.01999030,0.05191919,-0.01192001,9.85757256
1691761071130319,-0.03587885,-0.03203792,-0.00954123,9.80302906
1691761071134084,-0.00251144,-0.01514224,-0.00757389,9.91608715
1691761071138065,-0.05029374,-0.25963929,-0.00040977,10.10119343
1691761071142071,-0.04562482,-0.20672664,0.00318767,9.99424648
1691761071146439,0.00673994,-0.10341433,0.00643113,10.00476646
1691761071149063,0.01081393,-0.01494794,0.00864264,9.82458305
1691761071153109,0.07829385,0.06717333,0.00935038,9.71715260
1691761071155956,-0.00885895,-0.13767467,0.01565819,10.19575405
1691761071160170,0.03639217,0.18728362,0.01296613,9.48866749
1691761071163319,0.01763955,0.16225010,0.01444623,9.60974503
1691761071169903,0.02040476,0.08632503,0.01607486,9.75248241
1691761071171829,-0.01420173,0.02698724,0.01762496,9.97517776
1691761071179351,0.00557323,0.03808316,0.01792099,9.84707069
1691761071179520,0.02732542,0.01485276,0.01851357,9.75229454
1691761071182243,0.02502631,0.00881389,0.01897485,9.77520943
1691761071184722,-0.01727263,-0.20700334,0.02326072,10.20127201
1691761071188318,-0.01469263,-0.21500854,0.02497190,10.11448288
1691761071192307,0.02550247,0.08162224,0.02171912,9.55120087
1691761071196228,0.01453070,0.06700639,0.02199597,9.69098186
1691761071202171,0.01353934,0.02130064,0.02245253,9.84944725
1691761071204144,-0.01650159,-0.01959843,0.02315675,10.05024052
1691761071208693,-0.00331510,-0.03773989,0.02337498,9.63503170
1691761071210654,0.02438600,0.08068664,0.02129411,9.74797153
1691761071214376,0.05249475,0.05465433,0.02129982,9.79431820
1691761071218244,0.01819283,0.00982720,0.02192464,9.97440434
1691761071222118,0.00618877,-0.01954055,0.02188748,9.96633720
1691761071224825,0.01402078,-0.00299237,0.02117478,9.92879581
1691761071228425,0.01971452,0.00836712,0.02021482,9.95622158
1691761071232032,0.04313630,0.03843429,0.01819864,10.01109028
1691761071236415,-0.03071583,-0.20240866,0.02095070,10.33080864
1691761071240016,-0.01353185,-0.12387154,0.01993083,10.07679939
1691761071243947,-0.01445616,-0.06450597,0.01825250,9.97843552
1691761071246629,0.01311792,-0.04996876,0.01720438,10.02647209
1691761071250318,0.01615738,-0.03370104,0.01616226,9.99502087
1691761071254106,-0.00064016,-0.06925106,0.01565072,9.97798634
1691761071258366,-0.01910549,-0.12449435,0.01531694,9.87810421
1691761071262174,0.05163093,0.03432997,0.01169045,9.88630867
1691761071264601,-0.02108682,-0.15597877,0.01399837,10.31914806
1691761071268398,-0.00669008,-0.07886745,0.01234213,10.13516998
1691761071272044,0.01113798,-0.06275197,0.01147300,10.14578533
1691761071276094,0.00901959,-0.09014590,0.01146595,10.08428097
1691761071280076,-0.00718973,-0.07804024,0.01065110,10.04139423
1691761071284883,0.00160990,-0.08886015,0.01039649,9.94786549
1691761071286573,-0.04747668,-0.12310571,0.00988476,9.95899296
1691761071290284,-0.02097625,-0.00778237,0.00798088,9.83676338
1691761071294119,-0.00760535,-0.07763422,0.00891227,9.91619396
1691761071298068,-0.03469447,-0.16525504,0.00970292,10.29482651
1691761071302399,-0.04118501,-0.06553471,0.00807285,10.14007473
1691761071304653,-0.02594332,-0.02517977,0.00715038,10.02502251
1691761071308433,0.00314860,-0.06932274,0.00740743,9.99168110
1691761071312502,-0.00879737,-0.07123095,0.00684910,10.01893997
1691761071316380,-0.05818165,-0.09251996,0.00598950,9.93517780
1691761071320054,0.00797595,0.01088105,0.00352605,9.87077808
1691761071322919,0.04297166,0.07792363,0.00022714,9.71040630
1691761071327588,-0.03433219,-0.11688118,0.00288132,10.43049622
1691761071331091,-0.01490761,-0.12561265,0.00239936,10.26326370
1691761071333853,-0.01414664,-0.12057109,0.00133075,10.14701748
1691761071338947,-0.02063621,-0.08174615,-0.00019217,10.04758930
1691761071341590,-0.03253838,-0.07868721,-0.00129288,10.00919056
1691761071345199,-0.02128339,-0.08374058,-0.00262845,9.98755932
1691761071349198,-0.04040986,-0.06751350,-0.00391279,10.04461956
1691761071352980,-0.02052010,0.01510807,-0.00624396,9.64537048
1691761071356627,0.04034256,0.10520452,-0.01048630,9.52047157
1691761071360520,-0.02572525,-0.08834060,-0.00825807,10.32742691
1691761071363515,-0.03678858,-0.03178321,-0.00988454,10.22763443
1691761071367113,-0.03010530,-0.04319353,-0.01078061,10.10298920
1691761071371533,-0.00122303,-0.05817650,-0.01119682,10.07158375
1691761071376186,-0.03764988,-0.04296128,-0.01190614,10.17481232
1691761071377361,-0.02963764,-0.03167230,-0.01285449,9.81549549
1691761071381178,0.01898817,0.08395068,-0.01564564,9.83267021
1691761071385187,-0.03983572,-0.12109904,-0.01285283,10.32437038
1691761071389124,-0.03531707,-0.01980685,-0.01418647,10.23591805
1691761071391980,-0.03715515,-0.00313204,-0.01496167,10.09106159
1691761071396026,-0.00425952,-0.03005482,-0.01489305,9.99704647
1691761071400212,-0.01017985,0.00109287,-0.01556155,10.00393963
1691761071403013,-0.05604651,-0.03975538,-0.01549853,9.92638016
1691761071407368,0.02895262,0.04752618,-0.01707919,9.90221882
1691761071410173,-0.03579267,-0.12356146,-0.01463240,10.37337303
1691761071413809,-0.01788896,-0.01044695,-0.01583939,10.14826775
1691761071417776,0.00496685,0.01236689,-0.01622830,10.15224648
1691761071421180,0.01124117,0.01116544,-0.01638240,10.13907719
1691761071425264,-0.03628151,0.03105263,-0.01669660,10.13254833
1691761071429313,-0.01034405,-0.01163100,-0.01639949,9.86146355
1691761071432064,0.01954762,0.09226897,-0.01827974,9.95620823
1691761071436205,0.14535025,0.44602177,-0.02967345,9.62884617
1691761071440194,-0.03085302,-0.06139931,-0.01766698,10.51056099
1691761071443051,-0.03437522,-0.08325232,-0.01751437,10.36839581
1691761071446517,-0.01448020,-0.06727295,-0.01773099,10.30306244
1691761071450460,-0.07600784,-0.18080722,-0.01575872,10.46193504
1691761071454276,-0.05983066,-0.05361960,-0.01668423,9.80026150
1691761071457987,0.02177533,0.06879722,-0.01824085,9.92385578
1691761071462005,-0.02733063,0.01469474,-0.01738887,10.43457127
1691761071464834,-0.00806338,-0.00365867,-0.01712805,10.18476105
1691761071468400,0.01906032,-0.00492378,-0.01709362,10.11767960
1691761071472175,0.01196127,0.00732950,-0.01726825,10.25662899
1691761071476231,0.01155132,-0.06633451,-0.01533234,10.19278049
1691761071480192,0.12203083,0.20314480,-0.02095677,9.79922104
1691761071484119,-0.03462264,-0.15738638,-0.01342803,10.52687073
1691761071486549,-0.02378483,-0.08558305,-0.01282374,10.52818584
1691761071490187,0.00019117,0.09092533,-0.01462746,10.09750748
1691761071494353,-0.00143754,0.10118037,-0.01465858,10.00715923
