timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1691761070805219,0.00478840,-0.08619126,9.87847614,-0.00319579,0.00426106,-0.00319579
1691761070807247,0.00957681,-0.04788403,9.90241814,-0.00745685,0.00532632,0.01065264
1691761070809274,0.00000000,0.03351882,9.87368774,-0.00319579,0.00319579,0.01810949
1691761070811228,-0.01436521,0.03830723,9.86889935,-0.00532632,-0.00213053,0.01597897
1691761070813262,-0.01915361,0.01436521,9.89284134,-0.00426106,-0.00213053,0.00426106
1691761070815271,-0.04309563,-0.07661445,9.87368774,0.00000000,-0.00426106,-0.01810949
1691761070817283,-0.03351882,-0.09097967,9.86889935,0.00213053,-0.00106526,-0.02024002
1691761070819252,-0.03351882,-0.03351882,9.88326454,0.00426106,0.00426106,-0.01491370
1691761070821257,0.01436521,0.00957681,9.87847614,-0.00319579,0.00639159,0.00213053
1691761070823283,0.01436521,-0.03830723,9.85453415,-0.00213053,0.00426106,0.01597897
1691761070825414,0.02873042,-0.04309563,9.86411095,-0.01278317,0.00319579,0.02343582
1691761070827233,-0.03830723,-0.00478840,9.89762974,-0.00532632,0.00000000,0.01065264
1691761070829228,-0.03351882,0.02873042,9.87368774,-0.00213053,0.00000000,0.00000000
1691761070831241,-0.06703765,0.02394202,9.84974575,0.00852212,-0.00426106,-0.01597897
1691761070833267,-0.05267244,-0.01915361,9.86411095,0.00213053,-0.00213053,-0.02024002
1691761070835275,0.00478840,-0.06703765,9.86889935,0.00213053,0.00532632,-0.00958738
1691761070837217,0.02873042,-0.06703765,9.84974575,-0.00213053,0.01171791,0.00426106
1691761070839205,-0.00478840,0.05746084,9.87847614,-0.00213053,0.00532632,0.02130529
1691761070841260,-0.00957681,0.02394202,9.90241814,0.00106526,0.00106526,0.02024002
1691761070843261,-0.00478840,0.05746084,9.85453415,-0.00319579,-0.00106526,0.01171791
1691761070845252,-0.01915361,-0.01915361,9.85932255,-0.00106526,-0.00426106,-0.00639159
1691761070847324,-0.07182605,-0.03351882,9.87847614,-0.00532632,-0.00319579,-0.01278317
1691761070849244,-0.05746084,0.00478840,9.87368774,0.00426106,0.00426106,-0.01491370
1691761070851252,0.00000000,0.05746084,9.83538055,0.00426106,0.00958738,0.00000000
1691761070853228,-0.00478840,-0.01436521,9.87847614,0.00319579,0.00639159,0.01278317
1691761070855234,-0.00478840,-0.01915361,9.87368774,-0.00852212,0.00639159,0.01491370
1691761070857270,0.00478840,0.03830723,9.84016895,-0.01065264,0.00213053,0.01171791
1691761070859241,-0.06703765,-0.01436521,9.88326454,-0.00958738,-0.00426106,0.00213053
1691761070861244,-0.09576806,0.02394202,9.86889935,0.00000000,-0.00745685,-0.01278317
1691761070863232,-0.02873042,-0.05267244,9.82101536,0.00319579,-0.00319579,-0.01491370
1691761070865314,0.00957681,-0.12449849,9.84495735,0.00532632,0.00745685,-0.00852212
1691761070867283,-0.01436521,-0.11492168,9.85453415,0.00000000,0.00745685,0.00639159
1691761070869209,-0.00957681,-0.01436521,9.83059216,0.00319579,0.00852212,0.01704423
1691761070871230,-0.01915361,0.01915361,9.84974575,0.00426106,0.00106526,0.01704423
1691761070873245,-0.02394202,0.07182605,9.83059216,0.00426106,-0.00213053,0.00319579
