timestamp,thrust[0],thrust[1],thrust[2],thrust[3]
1691756159799440,0.07200000,0.07000000,0.06800000,0.05600000
1691756159809445,0.05600000,0.05700000,0.05600000,0.06100000
1691756159820071,0.07100000,0.07400000,0.05600000,0.06900000
1691756159829551,0.19599999,0.23999999,0.17900001,0.25200000
1691756159839713,0.28900000,0.35900000,0.16100000,0.39800000
1691756159850086,0.26699999,0.35299999,0.13900000,0.36399999
1691756159859580,0.22800000,0.27100000,0.23400000,0.36500001
1691756159869607,0.33100000,0.23999999,0.27100000,0.23999999
1691756159879796,0.28200001,0.22100000,0.28799999,0.28500000
1691756159889672,0.28700000,0.26899999,0.24300000,0.26400000
1691756159899681,0.26800001,0.24800000,0.27100000,0.27900001
1691756159909714,0.25000000,0.25500000,0.27200001,0.28000000
1691756159919808,0.26600000,0.28400001,0.23300000,0.26499999
1691756159929821,0.25600001,0.26100001,0.24800000,0.25299999
1691756159939825,0.24600001,0.22800000,0.26300001,0.23700000
1691756159949944,0.20900001,0.26100001,0.23700000,0.28000000
1691756159959942,0.25000000,0.24500000,0.24400000,0.23199999
1691756159969934,0.25700000,0.22700000,0.24900000,0.21799999
1691756159979939,0.21799999,0.22000000,0.23999999,0.23899999
1691756159989452,0.26400000,0.23400000,0.23700000,0.18700001
1691756159999532,0.19100000,0.27800000,0.19900000,0.28299999
1691756160009571,0.25999999,0.19400001,0.25400001,0.19100000
1691756160019561,0.22400001,0.21799999,0.23700000,0.21799999
1691756160030060,0.21699999,0.25500000,0.22200000,0.24900000
1691756160039538,0.17700000,0.31500000,0.17399999,0.29600000
1691756160050082,0.24600001,0.20600000,0.26499999,0.21900000
1691756160060086,0.26499999,0.18700001,0.26699999,0.18400000
1691756160069687,0.23000000,0.21600001,0.24300000,0.22200000
1691756160079738,0.22600000,0.27200001,0.19499999,0.24200000
1691756160089669,0.25600001,0.19200000,0.25600001,0.18099999
1691756160100191,0.20900001,0.23899999,0.22900000,0.24600001
1691756160109778,0.20600000,0.26499999,0.20200001,0.26499999
1691756160120033,0.23600000,0.26400000,0.20800000,0.23100001
1691756160129775,0.24100000,0.19300000,0.26199999,0.20800000
1691756160139782,0.21600001,0.25299999,0.22499999,0.24600001
1691756160149789,0.23199999,0.25000000,0.22100000,0.23300000
1691756160159854,0.25999999,0.23199999,0.23600000,0.20600000
1691756160169830,0.23800001,0.23000000,0.23100001,0.22900000
1691756160179812,0.23400000,0.20000000,0.25299999,0.22000000
1691756160189909,0.20200001,0.28600001,0.19300000,0.26800001
1691756160199934,0.24400000,0.22800000,0.23300000,0.22400001
1691756160209992,0.22700000,0.23100001,0.22200000,0.23199999
1691756160219524,0.23300000,0.22300000,0.24100000,0.23899999
1691756160229525,0.24900000,0.22700000,0.23700000,0.21200000
1691756160239513,0.22499999,0.23700000,0.22700000,0.24800000
1691756160250903,0.22499999,0.23800001,0.22600000,0.23899999
1691756160260072,0.24100000,0.21500000,0.24300000,0.22400001
1691756160269555,0.23300000,0.27300000,0.20800000,0.25000000
1691756160279556,0.23000000,0.24200000,0.23800001,0.23600000
1691756160289632,0.23600000,0.22200000,0.24100000,0.22499999
1691756160299690,0.22600000,0.23999999,0.22300000,0.23199999
1691756160309702,0.24500000,0.24100000,0.23000000,0.22400001
1691756160319879,0.22800000,0.23500000,0.24100000,0.23999999
1691756160329673,0.23000000,0.24100000,0.21600001,0.23300000
1691756160340189,0.24100000,0.26400000,0.22400001,0.24699999
1691756160349749,0.24699999,0.22600000,0.24500000,0.21900000
1691756160359899,0.21500000,0.26699999,0.21400000,0.25900000
1691756160369770,0.24300000,0.21300000,0.25299999,0.21900000
1691756160379776,0.22900000,0.25200000,0.22000000,0.23700000
1691756160389785,0.23300000,0.25700000,0.22800000,0.23700000
1691756160399790,0.23800001,0.25200000,0.23100001,0.24500000
1691756160409881,0.25400001,0.20000000,0.26600000,0.20100001
1691756160420311,0.20400000,0.26499999,0.21100000,0.25600001
1691756160429901,0.22200000,0.23300000,0.23700000,0.23600000
1691756160439921,0.24800000,0.21799999,0.25299999,0.21200000
1691756160449495,0.22300000,0.24900000,0.23700000,0.24100000
1691756160460045,0.24200000,0.27599999,0.21799999,0.23400000
1691756160469600,0.22300000,0.24900000,0.24300000,0.24300000
1691756160479656,0.23899999,0.23199999,0.23999999,0.21500000
1691756160489536,0.23700000,0.27399999,0.22700000,0.23800001
1691756160500114,0.26300001,0.18799999,0.28000000,0.18200000
1691756160509664,0.21900000,0.26300001,0.23199999,0.25200000
1691756160519679,0.22400001,0.26600000,0.23000000,0.24800000
1691756160529657,0.25500000,0.20100001,0.27500001,0.18099999
1691756160540185,0.17700000,0.33700001,0.17700000,0.30700001
1691756160549677,0.24400000,0.26699999,0.23100001,0.22200000
1691756160559700,0.24600001,0.17900001,0.29200000,0.20200001
1691756160569737,0.21500000,0.23700000,0.25299999,0.23100001
1691756160579744,0.23000000,0.30300000,0.20200001,0.25099999
1691756160589759,0.23100001,0.23300000,0.27000001,0.23000000
1691756160599769,0.24500000,0.24699999,0.26300001,0.22499999
1691756160609817,0.23899999,0.26899999,0.23800001,0.23700000
1691756160619815,0.26400000,0.16500001,0.31099999,0.16700000
1691756160629809,0.20400000,0.33100000,0.16800000,0.26300001
1691756160639906,0.24100000,0.19900000,0.28500000,0.20500000
1691756160649887,0.21400000,0.29300001,0.22000000,0.25700000
1691756160660053,0.23400000,0.30399999,0.20999999,0.24800000
1691756160669934,0.25099999,0.25000000,0.26899999,0.22499999
1691756160679927,0.24600001,0.23500000,0.27300000,0.21900000
1691756160690065,0.23000000,0.25999999,0.24900000,0.23500000
1691756160700819,0.24100000,0.23999999,0.25700000,0.22499999
1691756160709558,0.24300000,0.25400001,0.25000000,0.23300000
1691756160719526,0.22100000,0.26100001,0.25000000,0.26100001
1691756160729524,0.24400000,0.23600000,0.26100001,0.22400001
1691756160740037,0.20700000,0.25000000,0.23800001,0.24400000
1691756160749548,0.23700000,0.28099999,0.23199999,0.23899999
1691756160759646,0.24300000,0.23199999,0.27100000,0.22800000
1691756160769656,0.24400000,0.25299999,0.25200000,0.23199999
1691756160779668,0.23899999,0.25099999,0.25200000,0.23300000
1691756160789660,0.23100001,0.24600001,0.23999999,0.23199999
1691756160799734,0.22800000,0.25200000,0.24800000,0.24100000
1691756160809780,0.24100000,0.24900000,0.24900000,0.23000000
1691756160819790,0.22800000,0.25200000,0.24600001,0.23800001
1691756160829770,0.23999999,0.19200000,0.28999999,0.20999999
1691756160839800,0.21900000,0.30399999,0.20100001,0.24900000
1691756160849789,0.25700000,0.22600000,0.26199999,0.19200000
1691756160859919,0.22700000,0.28999999,0.21900000,0.25700000
1691756160869901,0.22300000,0.27000001,0.22800000,0.24200000
1691756160880012,0.27300000,0.17100000,0.30399999,0.17399999
1691756160889472,0.19400001,0.29400000,0.19599999,0.26400000
1691756160899511,0.26100001,0.20800000,0.27700001,0.19200000
1691756160909538,0.22800000,0.30000001,0.20600000,0.25200000
1691756160919653,0.23500000,0.25999999,0.24699999,0.23899999
1691756160929524,0.25600001,0.21200000,0.28700000,0.20800000
