timestamp,roll,pitch,yaw,norm_thrust
1691756159796660,0.00000000,0.00000000,0.00000000,0.00000000
1691756159806666,0.00000000,0.00000000,0.00000000,0.00000000
1691756159817872,-0.00153472,-0.33926696,0.23370442,11.29164886
1691756159821733,-0.00325846,-0.31861973,0.23308685,11.28145504
1691756159825669,-0.00971285,-0.35293487,0.23350385,11.32180023
1691756159828398,0.00160726,-0.34511614,0.23441413,11.33256912
1691756159832109,0.00292617,-0.31163013,0.23345229,11.29760361
1691756159836646,-0.00146194,-0.33240244,0.23364995,11.32551003
1691756159839421,-0.00473029,-0.34146142,0.23372601,11.37915707
1691756159848151,-0.00308024,-0.33484998,0.23375496,11.40882301
1691756159848335,-0.00415012,-0.35289678,0.23418896,11.43319702
1691756159851452,0.00128971,-0.30468988,0.23283181,11.37993240
1691756159854763,-0.00280318,-0.34506038,0.23310286,11.42474461
1691756159858323,-0.00069468,-0.28562680,0.23058984,11.41677952
1691756159863107,-0.00017869,-0.27655521,0.22842513,11.38824177
1691756159864677,-0.00227746,-0.32317874,0.22790538,11.44170666
1691756159868985,-0.00276251,-0.33779290,0.22681652,11.51397419
1691756159872543,-0.00589308,-0.35846364,0.22555476,11.52909660
1691756159876971,0.00275343,-0.28378943,0.21915287,11.44997787
1691756159879487,0.00784349,-0.26771826,0.21074696,11.48525429
1691756159882877,0.00594301,-0.26469305,0.20262758,11.48009968
1691756159887488,0.00365928,-0.26266086,0.19358242,11.51422024
1691756159890144,0.00283460,-0.25834954,0.18272525,11.49104023
1691756159894297,0.00310705,-0.24838695,0.17194237,11.47658825
1691756159897556,-0.00694755,-0.25051379,0.16225483,11.51647568
1691756159901662,0.00446305,-0.20835279,0.15105507,11.32766247
1691756159905974,-0.00329525,-0.26586366,0.14536479,11.50194645
1691756159908311,0.00461504,-0.21168633,0.13524917,11.35858345
1691756159912773,0.00646547,-0.16464397,0.12413355,11.20724678
1691756159916655,0.01980877,-0.16758296,0.11426098,11.12243080
1691756159920473,0.00277799,-0.16540006,0.10435435,11.09135914
1691756159923573,-0.01333897,-0.17664844,0.09568513,11.05006886
1691756159926981,0.00264755,-0.31537458,0.09167403,10.99279213
1691756159930921,0.03327962,-0.13262589,0.08105310,10.57016659
1691756159934815,0.00820299,-0.16419724,0.07341333,10.58867359
1691756159938730,-0.01417797,-0.17374019,0.06594297,10.46787357
1691756159942378,0.00340034,-0.35436195,0.06332530,10.78942394
1691756159946371,0.01436403,-0.29723543,0.05860862,10.69625473
1691756159949598,0.01132450,-0.26120377,0.05454352,10.53639507
1691756159952698,0.01874965,-0.03990825,0.04636866,9.88676739
1691756159955699,0.01051349,-0.06109536,0.04007835,10.13070583
1691756159960044,0.01699823,-0.25087100,0.03843825,10.55307674
1691756159963234,0.01153255,-0.21422079,0.03498177,10.41560268
1691756159968693,0.00725592,0.02761815,0.02677293,9.80406857
1691756159970810,0.04586338,-0.12418479,0.02349733,10.00779533
1691756159974744,0.16934769,0.31399056,0.00805614,9.34107113
1691756159977717,0.03517943,-0.07874765,0.01084525,10.08375740
1691756159981735,0.02165483,-0.07240567,0.00573889,10.02751732
1691756159987458,0.03488781,-0.08548283,0.00104040,10.00642109
1691756159988484,0.00131765,-0.27651876,0.00065759,10.27060795
1691756159992584,0.01415782,-0.04599448,-0.00523218,9.57872963
1691756159996136,0.03855431,-0.04429863,-0.00941574,9.71403122
1691756159999698,0.03400474,-0.03155757,-0.01283638,9.88027573
1691756160003801,0.03216325,-0.04183237,-0.01559694,9.78669834
1691756160007485,-0.01591007,-0.10132726,-0.01863623,9.70404816
1691756160010274,0.04700004,0.01897437,-0.02251924,9.65801144
1691756160013938,0.05707288,0.09604067,-0.02654181,9.66443253
1691756160019181,0.16298786,0.34045476,-0.03819820,9.54210663
1691756160021829,-0.02364229,-0.10408711,-0.03135232,10.32899189
1691756160024872,-0.06646850,-0.33879009,-0.02923292,10.43052864
1691756160028857,-0.04852263,-0.33422092,-0.02708527,10.29275036
1691756160032891,-0.02111692,-0.28456175,-0.02512442,10.11604881
1691756160036630,-0.00365517,-0.21765351,-0.02345405,10.01990795
1691756160047081,-0.00335343,-0.14925775,-0.02298614,10.01423454
1691756160047571,0.03954054,-0.15647446,-0.02126138,9.78038025
1691756160047735,0.06230966,-0.04153805,-0.02135171,9.73008156
1691756160050902,0.06746042,-0.03165369,-0.02049901,9.75045586
1691756160057603,0.06450915,0.00811704,-0.01982870,9.52937126
1691756160058080,0.10397685,0.13717780,-0.02106580,9.50649548
1691756160063535,0.00503122,-0.08215819,-0.01587462,10.20562363
1691756160064684,0.01674192,-0.05299735,-0.01426881,10.00319958
1691756160069303,0.02792672,-0.03581394,-0.01235161,9.99217319
1691756160072839,0.04239916,0.15497322,-0.01477900,9.39092541
1691756160079629,-0.02496447,0.28812906,-0.01569098,9.46128845
1691756160080123,0.08604090,0.31639564,-0.02042134,9.44945431
1691756160084257,0.05226780,0.15388654,-0.01924407,9.70527363
1691756160086847,0.04287704,0.16371998,-0.02049588,9.84180832
1691756160091939,0.06094701,0.16497248,-0.02215550,9.88243580
1691756160094888,0.04356314,0.15122391,-0.02314629,9.93437958
1691756160098017,0.02907339,0.09042697,-0.02317909,10.01630783
1691756160101877,0.01834586,0.00332309,-0.02307744,9.90685081
1691756160104774,-0.02255661,-0.01491977,-0.02347715,10.04299355
1691756160108808,-0.00945397,-0.02356839,-0.02369122,10.05975151
1691756160112965,0.01236859,0.02741757,-0.02449850,10.18756390
1691756160117187,-0.01782935,-0.00706303,-0.02423403,9.86496353
1691756160119687,0.05241628,0.06876210,-0.02543903,9.78915215
1691756160122927,0.06705083,0.18106543,-0.02814297,9.68239307
1691756160126943,-0.01122239,-0.02878851,-0.02429335,10.29127216
1691756160131095,0.01770721,0.04873273,-0.02531758,10.01313972
1691756160134932,0.03251210,0.07629117,-0.02585877,9.99297142
1691756160137483,0.01983686,0.04909319,-0.02532805,10.02786255
1691756160144044,-0.00107590,0.06178289,-0.02522135,9.95982170
1691756160151341,-0.00534436,0.07100886,-0.02523424,10.02269173
1691756160151477,-0.00323702,0.08451413,-0.02522807,10.03173161
1691756160152943,-0.01503341,0.07437255,-0.02462973,10.05308056
1691756160156618,-0.03520233,0.03368255,-0.02356980,10.14193821
1691756160159306,-0.00558888,0.03992458,-0.02363128,9.83744431
1691756160163115,0.01202210,0.13255841,-0.02476487,9.87200642
1691756160166823,0.05181913,0.22127487,-0.02671551,9.74292088
1691756160173783,-0.01395956,-0.02438867,-0.02111505,10.44231606
1691756160174641,-0.01944947,0.02059343,-0.02076248,10.31446362
1691756160178498,0.00844148,0.03174869,-0.01994487,10.03654766
1691756160181997,0.00063636,-0.00655184,-0.01868292,10.13810253
1691756160185100,0.00028310,-0.00596759,-0.01782041,10.10099983
1691756160188893,-0.00830694,0.00119575,-0.01692890,9.97352219
1691756160193062,-0.04168153,-0.14216447,-0.01340154,10.19339085
1691756160195529,-0.00735097,0.03113420,-0.01467009,9.89404964
1691756160199474,-0.04586823,0.02261023,-0.01301826,10.02505016
1691756160203042,-0.02285619,-0.04893762,-0.01046677,9.83178711
1691756160208419,-0.00770210,0.00195883,-0.01000547,10.09546280
1691756160210959,-0.01449344,0.01233274,-0.00834681,10.05528736
1691756160214783,-0.00808530,0.06555107,-0.00798688,9.94071674
1691756160218483,0.00153352,0.07702038,-0.00721151,9.92877007
1691756160221328,0.00808756,0.07474122,-0.00598210,9.90887737
1691756160224839,0.00294850,0.07472563,-0.00508342,9.91184044
1691756160228910,-0.00152605,0.03821840,-0.00378729,10.07426643
1691756160233078,-0.00433430,0.03222970,-0.00290197,10.07042027
1691756160237395,-0.07286893,-0.01672067,-0.00114537,10.28713131
