timestamp,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w,velocity_linear_x,velocity_linear_y,velocity_linear_z,velocity_angular_x,velocity_angular_y,velocity_angular_z
1691752810266968,-0.00645232,0.00753651,0.06939584,0.00803727,-0.02257718,0.32659942,0.94485897,0.02511789,-0.01039469,-0.02796679,-0.19830839,-0.01207012,-0.07594237
1691752810270604,-0.00637593,0.00750335,0.06931266,0.00767520,-0.02248940,0.32648712,0.94490290,0.02142764,-0.00924895,-0.02339462,-0.20274487,-0.01840415,-0.07035547
1691752810274241,-0.00633373,0.00748280,0.06926709,0.00742892,-0.02238256,0.32638362,0.94494313,0.01260212,-0.00601509,-0.01363457,-0.14603746,0.01221476,-0.06360561
1691752810277877,-0.00629251,0.00746788,0.06921731,0.00719859,-0.02229864,0.32632369,0.94496763,0.01146499,-0.00429950,-0.01368632,-0.13414738,0.00280337,-0.03802719
1691752810281513,-0.00625930,0.00745325,0.06918193,0.00698679,-0.02224124,0.32625127,0.94499558,0.00937265,-0.00405269,-0.01013394,-0.11961582,-0.00756035,-0.04503053
1691752810285150,-0.00623754,0.00744238,0.06915747,0.00683162,-0.02214927,0.32618839,0.94502056,0.00632692,-0.00309697,-0.00707039,-0.09646503,0.02049239,-0.03871579
1691752810288786,-0.00622337,0.00743242,0.06914131,0.00646017,-0.02193460,0.32597554,0.94510162,0.00414363,-0.00277524,-0.00471373,-0.22929785,0.04667575,-0.12886570
1691752810292422,-0.00687821,0.00761560,0.06976359,0.00685878,-0.02164667,0.32597971,0.94510400,-0.16133927,0.04496775,0.15324041,0.15553111,0.22116695,0.00748860
1691752810296059,-0.00740357,0.00785444,0.07040792,0.00770032,-0.02206247,0.32627735,0.94498521,-0.14616717,0.06356279,0.17472492,0.50882471,-0.06794643,0.18448904
1691752810299695,-0.00767065,0.00799125,0.07072747,0.00842861,-0.02236013,0.32653153,0.94488424,-0.08085866,0.04026716,0.09672826,0.42933214,-0.02644663,0.15787780
1691752810303332,-0.00780796,0.00805025,0.07091291,0.00891919,-0.02259130,0.32663620,0.94483805,-0.04213781,0.01866844,0.05563898,0.29534051,-0.03311590,0.06764867
1691752810306968,-0.00795332,0.00813147,0.07108629,0.00945653,-0.02272172,0.32672158,0.94480014,-0.04019869,0.02196613,0.04849665,0.30182028,0.02784518,0.05718685
1691752810310604,-0.00803023,0.00816879,0.07118204,0.00981051,-0.02282293,0.32672018,0.94479460,-0.02309083,0.01145458,0.02858982,0.20219201,0.01095138,0.00417197
1691752810314241,-0.00809525,0.00821610,0.07127199,0.01013810,-0.02291060,0.32668176,0.94480228,-0.01840770,0.01284951,0.02512285,0.18639347,0.01361837,-0.01769758
1691752810317877,-0.00814948,0.00827822,0.07134247,0.01042482,-0.02288484,0.32659650,0.94482929,-0.01527246,0.01665468,0.01996888,0.14530456,0.06573145,-0.04543101
1691752810321513,-0.00809047,0.00832245,0.07133297,0.01079933,-0.02248147,0.32630643,0.94493496,0.01302180,0.01262151,-0.00031341,0.12529835,0.27994978,-0.16276091
1691752810325150,-0.00811053,0.00836322,0.07140737,0.01110568,-0.02223370,0.32601890,0.94503653,-0.00362738,0.01135172,0.01834337,0.11773795,0.18671197,-0.16244638
1691752810328786,-0.00810530,0.00841967,0.07147246,0.01140929,-0.02187064,0.32571179,0.94514728,0.00092291,0.01510272,0.01794610,0.09587128,0.24643733,-0.17360926
1691752810332422,-0.00808325,0.00848849,0.07155612,0.01177558,-0.02124365,0.32524839,0.94531661,0.00553925,0.01853707,0.02249396,0.08280012,0.39657038,-0.26297000
1691752810336059,-0.00804594,0.00855549,0.07164787,0.01216990,-0.02037583,0.32458752,0.94555783,0.00977796,0.01843381,0.02494788,0.05628635,0.52877855,-0.37651241
1691752810339695,-0.00799115,0.00860956,0.07174823,0.01255874,-0.01929897,0.32382232,0.94583768,0.01453091,0.01523370,0.02733138,0.01718378,0.63778561,-0.43637303
1691752810343332,-0.00791007,0.00869390,0.07186688,0.01293821,-0.01817564,0.32307231,0.94611126,0.02150212,0.02238005,0.03208471,0.00392044,0.65991950,-0.42704582
1691752810346968,-0.00779852,0.00877822,0.07199492,0.01325296,-0.01693795,0.32213351,0.94644994,0.02974632,0.02310600,0.03489541,-0.04847878,0.71006155,-0.53672326
1691752810350604,-0.00768118,0.00887543,0.07213321,0.01350601,-0.01572781,0.32124329,0.94676977,0.03201520,0.02636624,0.03771409,-0.07609487,0.68423438,-0.50886446
1691752810354241,-0.00734171,0.00874168,0.07180381,0.01096056,-0.01298560,0.31939322,0.94746989,0.08709770,-0.03034949,-0.07751520,-1.79686844,0.99424630,-1.08525753
1691752810357877,-0.00675202,0.00865559,0.07128639,0.00887497,-0.00992013,0.31776518,0.94807601,0.15453640,-0.02435616,-0.13570809,-1.61533678,1.24253654,-0.94771254
1691752810361513,-0.00643547,0.00862247,0.07109811,0.00734554,-0.00765883,0.31644833,0.94855040,0.09392983,-0.01066174,-0.06032642,-1.18668187,0.91928589,-0.76493394
1691752810365150,-0.00619079,0.00860575,0.07100030,0.00619171,-0.00610123,0.31540823,0.94891626,0.06998742,-0.00521407,-0.03029533,-0.86930954,0.61645955,-0.60376483
