timestamp,roll,pitch,thrust,yaw,aux1,aux2,aux3,aux4
1691752810269683,1495,1520,1257,1528,1000,0,0,0
1691752810273188,1497,1524,1281,1530,1000,0,0,0
1691752810276920,1498,1524,1284,1531,1000,0,0,0
1691752810281149,1498,1524,1284,1531,1000,0,0,0
1691752810284722,1499,1524,1284,1531,1000,0,0,0
1691752810288637,1500,1525,1284,1530,1000,0,0,0
1691752810291101,1540,1555,1255,1533,1000,0,0,0
1691752810295169,1546,1553,1248,1533,1000,0,0,0
1691752810299142,1527,1540,1263,1532,1000,0,0,0
1691752810302745,1513,1534,1272,1532,1000,0,0,0
1691752810306592,1512,1533,1274,1532,1000,0,0,0
1691752810313800,1506,1531,1278,1532,1000,0,0,0
1691752810314082,1505,1530,1280,1531,1000,0,0,0
1691752810320753,1504,1528,1282,1531,1000,0,0,0
1691752810321174,1499,1523,1285,1531,1000,0,0,0
1691752810328982,1500,1526,1283,1530,1000,0,0,0
1691752810332426,1500,1524,1283,1530,1000,0,0,0
1691752810332639,1499,1522,1282,1529,1000,0,0,0
1691752810335004,1498,1520,1282,1529,1000,0,0,0
1691752810338573,1496,1518,1282,1527,1000,0,0,0
1691752810342002,1495,1515,1282,1526,1000,0,0,0
1691752810346013,1493,1511,1281,1525,1000,0,0,0
1691752810349570,1493,1509,1281,1524,1000,0,0,0
1691752810353623,1475,1503,1302,1521,1000,0,0,0
1691752810357762,1467,1486,1316,1520,1000,0,0,0
1691752810361122,1477,1490,1304,1518,1000,0,0,0
1691752810364433,1483,1493,1297,1516,1000,0,0,0
1691752810369357,1487,1493,1294,1515,1000,0,0,0
1691752810371307,1495,1495,1286,1514,1000,0,0,0
1691752810375150,1491,1488,1284,1513,1000,0,0,0
1691752810378717,1493,1484,1280,1512,1000,0,0,0
1691752810383162,1490,1485,1273,1511,1000,0,0,0
1691752810386680,1493,1477,1269,1511,1000,0,0,0
1691752810391009,1497,1475,1263,1510,1000,0,0,0
1691752810393085,1508,1488,1241,1509,1000,0,0,0
1691752810396969,1498,1478,1261,1508,1000,0,0,0
1691752810403502,1506,1483,1246,1508,1000,0,0,0
1691752810404811,1499,1476,1256,1507,1000,0,0,0
