timestamp,roll,pitch,thrust,yaw,aux1,aux2,aux3,aux4
1691758657098576,1500,1500,1000,1500,1000,0,0,0
1691758657108575,1500,1500,1000,1500,1000,0,0,0
1691758657118544,1500,1500,1000,1500,1000,0,0,0
1691758657128559,1500,1500,1000,1500,1000,0,0,0
1691758657138601,1500,1500,1000,1500,1000,0,0,0
1691758657148564,1500,1500,1000,1500,1000,0,0,0
1691758657158636,1500,1500,1000,1500,1000,0,0,0
1691758657168543,1500,1500,1000,1500,1000,0,0,0
1691758657178561,1500,1500,1000,1500,1000,0,0,0
1691758657188773,1500,1500,1000,1500,1000,0,0,0
1691758657198564,1500,1500,1000,1500,1000,0,0,0
1691758657208559,1500,1500,1000,1500,1000,0,0,0
1691758657218572,1500,1500,1000,1500,1000,0,0,0
1691758657230877,1501,1506,1254,1491,1000,0,0,0
1691758657234398,1501,1507,1279,1491,1000,0,0,0
1691758657236618,1501,1507,1282,1491,1000,0,0,0
1691758657240530,1500,1506,1283,1491,1000,0,0,0
1691758657244062,1500,1506,1283,1491,1000,0,0,0
1691758657248184,1500,1507,1283,1491,1000,0,0,0
1691758657252103,1501,1506,1284,1491,1000,0,0,0
1691758657254755,1501,1507,1284,1491,1000,0,0,0
1691758657258472,1501,1507,1284,1491,1000,0,0,0
1691758657262171,1501,1507,1285,1491,1000,0,0,0
1691758657265881,1500,1505,1286,1491,1000,0,0,0
1691758657269468,1501,1506,1286,1491,1000,0,0,0
1691758657273143,1501,1507,1286,1491,1000,0,0,0
1691758657279913,1501,1507,1287,1491,1000,0,0,0
1691758657281250,1501,1507,1287,1491,1000,0,0,0
1691758657285107,1501,1506,1287,1491,1000,0,0,0
1691758657288366,1501,1506,1286,1491,1000,0,0,0
1691758657291948,1501,1507,1286,1491,1000,0,0,0
1691758657294995,1501,1506,1287,1491,1000,0,0,0
1691758657299227,1501,1506,1288,1492,1000,0,0,0
1691758657303101,1501,1506,1287,1492,1000,0,0,0
1691758657306185,1501,1507,1282,1492,1000,0,0,0
1691758657309877,1500,1505,1284,1492,1000,0,0,0
1691758657312798,1500,1504,1282,1493,1000,0,0,0
1691758657316621,1499,1501,1276,1493,1000,0,0,0
1691758657322378,1499,1503,1278,1493,1000,0,0,0
1691758657323923,1499,1504,1271,1494,1000,0,0,0
1691758657327659,1499,1501,1270,1494,1000,0,0,0
1691758657331491,1498,1501,1265,1494,1000,0,0,0
1691758657334804,1502,1502,1262,1494,1000,0,0,0
1691758657338553,1501,1504,1260,1495,1000,0,0,0
1691758657342552,1501,1506,1255,1495,1000,0,0,0
1691758657346382,1501,1497,1263,1495,1000,0,0,0
1691758657350427,1501,1501,1259,1496,1000,0,0,0
1691758657355754,1499,1504,1254,1496,1000,0,0,0
1691758657356888,1503,1512,1243,1496,1000,0,0,0
