timestamp,thrust[0],thrust[1],thrust[2],thrust[3]
1691758657101443,0.06000000,0.05700000,0.05800000,0.05600000
1691758657111454,0.06200000,0.06000000,0.06100000,0.05600000
1691758657121518,0.06400000,0.06300000,0.05600000,0.06100000
1691758657131500,0.07100000,0.06600000,0.05700000,0.05600000
1691758657141487,0.06200000,0.06500000,0.05800000,0.05600000
1691758657151486,0.06500000,0.06700000,0.05600000,0.06700000
1691758657161499,0.06400000,0.06400000,0.05600000,0.05900000
1691758657171676,0.06700000,0.06400000,0.06200000,0.05600000
1691758657181592,0.06900000,0.07400000,0.05600000,0.06700000
1691758657191583,0.08200000,0.08100000,0.05600000,0.05900000
1691758657201591,0.05700000,0.05600000,0.06200000,0.05800000
1691758657211641,0.06200000,0.06900000,0.05600000,0.06700000
1691758657221111,0.06100000,0.05800000,0.05600000,0.05900000
1691758657231221,0.05600000,0.05800000,0.06100000,0.05600000
1691758657241218,0.31000000,0.26400000,0.30899999,0.29200000
1691758657251227,0.31200001,0.23100001,0.30700001,0.31700000
1691758657261294,0.29899999,0.25400001,0.27100000,0.27800000
1691758657271315,0.31400001,0.30800000,0.22700000,0.23800001
1691758657281897,0.25200000,0.27100000,0.25600001,0.30000001
1691758657291335,0.27599999,0.25799999,0.27500001,0.27000001
1691758657301334,0.26400000,0.28099999,0.24699999,0.28000000
1691758657311964,0.24800000,0.23999999,0.29400000,0.28799999
1691758657321498,0.23899999,0.26199999,0.25299999,0.27900001
1691758657331740,0.25900000,0.26199999,0.23600000,0.23700000
1691758657341502,0.24300000,0.25999999,0.22200000,0.24699999
1691758657351547,0.22300000,0.20100001,0.26600000,0.23999999
1691758657361554,0.23999999,0.25200000,0.21699999,0.21900000
1691758657371611,0.21400000,0.24400000,0.23199999,0.25600001
1691758657381597,0.22000000,0.22700000,0.22900000,0.23199999
1691758657391650,0.23000000,0.20500000,0.24100000,0.21100000
1691758657401597,0.22000000,0.22900000,0.23800001,0.23500000
1691758657411104,0.24400000,0.25700000,0.20299999,0.22200000
1691758657421185,0.22900000,0.21500000,0.23700000,0.21200000
1691758657431212,0.21200000,0.24200000,0.21900000,0.24600001
1691758657441319,0.21799999,0.23999999,0.21300000,0.23000000
1691758657451813,0.22900000,0.21200000,0.23600000,0.21500000
1691758657461347,0.22400001,0.23000000,0.21799999,0.22200000
1691758657471350,0.22800000,0.20000000,0.25500000,0.22300000
1691758657481478,0.20200001,0.27700001,0.18700001,0.25999999
1691758657491366,0.22600000,0.23300000,0.22700000,0.23400000
1691758657501347,0.24600001,0.23100001,0.22499999,0.21100000
1691758657511426,0.24200000,0.21600001,0.23899999,0.22300000
1691758657521497,0.23300000,0.20700000,0.22400001,0.20200001
1691758657531654,0.22600000,0.21600001,0.24500000,0.22499999
1691758657541466,0.20500000,0.26199999,0.19800000,0.25299999
1691758657551464,0.20900001,0.26100001,0.20700000,0.26199999
1691758657561533,0.25400001,0.23700000,0.22000000,0.20500000
1691758657571623,0.24100000,0.21100000,0.24200000,0.21900000
1691758657581591,0.20999999,0.23999999,0.22700000,0.25299999
1691758657591595,0.24500000,0.24500000,0.21400000,0.22100000
1691758657601596,0.24500000,0.22700000,0.22700000,0.21900000
1691758657611166,0.24800000,0.18900000,0.26100001,0.21400000
1691758657621179,0.21900000,0.27200001,0.20600000,0.25900000
1691758657631231,0.23999999,0.20000000,0.25799999,0.22800000
1691758657641235,0.23199999,0.27900001,0.19599999,0.24800000
1691758657651407,0.24400000,0.24800000,0.22100000,0.22700000
1691758657661282,0.23400000,0.18000001,0.26400000,0.22900000
1691758657671301,0.21900000,0.25999999,0.21300000,0.26300001
1691758657681312,0.24600001,0.24100000,0.22300000,0.21900000
1691758657691376,0.23100001,0.21500000,0.24200000,0.23999999
1691758657701445,0.22100000,0.21400000,0.22600000,0.22700000
1691758657711447,0.24500000,0.20800000,0.24300000,0.20700000
1691758657721511,0.20100001,0.32600001,0.15400000,0.27800000
1691758657731559,0.25099999,0.18500000,0.27200001,0.21200000
1691758657741546,0.24900000,0.23400000,0.24300000,0.21699999
1691758657751563,0.21699999,0.23999999,0.22800000,0.25600001
1691758657761700,0.23500000,0.24300000,0.23300000,0.24300000
1691758657771673,0.24100000,0.20999999,0.25500000,0.22400001
1691758657781602,0.23400000,0.23500000,0.24200000,0.23600000
1691758657791218,0.21400000,0.25400001,0.21699999,0.26699999
1691758657801167,0.22800000,0.25200000,0.22499999,0.24400000
1691758657811238,0.23000000,0.22499999,0.23300000,0.23100001
1691758657821187,0.24800000,0.24200000,0.24100000,0.23500000
1691758657831700,0.23100001,0.23700000,0.24100000,0.24300000
1691758657841202,0.23800001,0.24500000,0.23500000,0.22800000
1691758657851290,0.22400001,0.27399999,0.21200000,0.24600001
1691758657861311,0.24200000,0.22100000,0.25099999,0.21799999
1691758657871303,0.22100000,0.25000000,0.23000000,0.24200000
1691758657881364,0.22200000,0.23800001,0.23700000,0.23899999
1691758657891418,0.25099999,0.22400001,0.24600001,0.20800000
1691758657901317,0.20999999,0.29100001,0.19700000,0.26300001
1691758657911400,0.24200000,0.24800000,0.24600001,0.23000000
1691758657921432,0.22800000,0.22499999,0.25200000,0.23100001
1691758657931492,0.23300000,0.25799999,0.23600000,0.23999999
1691758657941507,0.23199999,0.24400000,0.24400000,0.23199999
1691758657951512,0.23100001,0.25099999,0.23800001,0.23899999
1691758657961530,0.23700000,0.23800001,0.24200000,0.22800000
1691758657971566,0.22600000,0.27500001,0.22700000,0.25299999
1691758657981607,0.24600001,0.23199999,0.24300000,0.20200001
1691758657991568,0.22100000,0.25600001,0.24200000,0.25799999
1691758658001564,0.24100000,0.24400000,0.24400000,0.22100000
1691758658011142,0.20800000,0.28900000,0.21400000,0.27000001
1691758658021150,0.24600001,0.21799999,0.26300001,0.21500000
1691758658031672,0.23899999,0.29300001,0.21699999,0.24300000
1691758658041674,0.20500000,0.25799999,0.23100001,0.25700000
1691758658051664,0.25299999,0.23500000,0.26199999,0.22300000
1691758658061171,0.25799999,0.25299999,0.24800000,0.21699999
1691758658071195,0.21900000,0.26100001,0.23199999,0.25200000
1691758658081277,0.23700000,0.19700000,0.27500001,0.20900001
1691758658091252,0.21699999,0.29499999,0.21799999,0.26300001
1691758658101279,0.22900000,0.28400001,0.20400000,0.24300000
1691758658111820,0.24600001,0.25099999,0.25799999,0.23999999
1691758658121314,0.23800001,0.22900000,0.26499999,0.23000000
1691758658131327,0.23700000,0.25400001,0.24699999,0.23400000
1691758658141378,0.23500000,0.25299999,0.24699999,0.23500000
1691758658151384,0.23999999,0.26600000,0.23999999,0.24500000
1691758658161402,0.23100001,0.24300000,0.25000000,0.23800001
1691758658171566,0.23000000,0.27399999,0.23999999,0.25000000
1691758658181466,0.24600001,0.23899999,0.24500000,0.21400000
1691758658191421,0.22300000,0.24600001,0.24900000,0.26100001
1691758658201432,0.24100000,0.25700000,0.23899999,0.23800001
1691758658211470,0.25299999,0.22700000,0.25900000,0.20100001
1691758658221569,0.20400000,0.28700000,0.20999999,0.27800000
1691758658232073,0.25299999,0.20400000,0.26800001,0.20400000
1691758658241571,0.22600000,0.28999999,0.21900000,0.25700000
1691758658251652,0.24400000,0.22200000,0.27100000,0.21699999
1691758658261151,0.24600001,0.25799999,0.25099999,0.23400000
1691758658271679,0.22000000,0.23999999,0.24300000,0.24100000
1691758658281299,0.24500000,0.25700000,0.24300000,0.22900000
1691758658291243,0.23300000,0.26699999,0.22700000,0.23400000
1691758658301261,0.23300000,0.22400001,0.27300000,0.23600000
1691758658311293,0.21500000,0.29300001,0.22100000,0.26699999
1691758658321283,0.25099999,0.21799999,0.27399999,0.21600001
1691758658331320,0.23199999,0.27300000,0.24200000,0.24600001
1691758658341287,0.21500000,0.25700000,0.23100001,0.24400000
1691758658351360,0.22499999,0.27500001,0.24200000,0.26400000
