timestamp,roll,pitch,yaw,norm_thrust
1691758657098395,0.00000000,0.00000000,0.00000000,0.00000000
1691758657108389,0.00000000,0.00000000,0.00000000,0.00000000
1691758657118386,0.00000000,0.00000000,0.00000000,0.00000000
1691758657128386,0.00000000,0.00000000,0.00000000,0.00000000
1691758657138383,0.00000000,0.00000000,0.00000000,0.00000000
1691758657148387,0.00000000,0.00000000,0.00000000,0.00000000
1691758657158462,0.00000000,0.00000000,0.00000000,0.00000000
1691758657168383,0.00000000,0.00000000,0.00000000,0.00000000
1691758657178387,0.00000000,0.00000000,0.00000000,0.00000000
1691758657188560,0.00000000,0.00000000,0.00000000,0.00000000
1691758657198392,0.00000000,0.00000000,0.00000000,0.00000000
1691758657208393,0.00000000,0.00000000,0.00000000,0.00000000
1691758657218402,0.00000000,0.00000000,0.00000000,0.00000000
1691758657230588,0.01837037,0.09374434,0.11235142,11.29223919
1691758657234132,0.01739214,0.09309126,0.11234486,11.30144978
1691758657236518,0.01662738,0.09308124,0.11233266,11.30630112
1691758657240317,0.01204840,0.08016844,0.11251456,11.34950733
1691758657243946,0.00969544,0.08765929,0.11260793,11.35786915
1691758657248014,0.01078984,0.09010745,0.11266700,11.35572338
1691758657251959,0.01314250,0.08417296,0.11282345,11.39997387
1691758657254608,0.01674573,0.09292886,0.11276787,11.39500713
1691758657258339,0.01898549,0.09658846,0.11255816,11.37080956
1691758657262035,0.01718763,0.09291612,0.11257234,11.42905045
1691758657265747,0.01180726,0.06682446,0.11286771,11.44839954
1691758657269355,0.01844550,0.08823451,0.11231218,11.44853401
1691758657273003,0.01689167,0.09107889,0.11179917,11.46452236
1691758657279751,0.01633669,0.09132718,0.11104374,11.50695229
1691758657281118,0.01616009,0.08949947,0.10969236,11.50908470
1691758657284971,0.01245349,0.08264568,0.10882757,11.51211548
1691758657288112,0.01311909,0.08308724,0.10681569,11.47000504
1691758657291805,0.02086170,0.10144977,0.10418102,11.47384930
1691758657294886,0.01601739,0.08004180,0.10290636,11.51709175
