timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1691753488118011,-0.04788403,0.06224924,9.91199493,0.01278317,-0.00106526,0.00426106
1691753488120020,-0.03351882,0.04309563,9.87368774,0.01491370,0.00106526,-0.01278317
1691753488122077,-0.00957681,-0.08140286,9.81622696,0.00745685,0.00532632,-0.01597897
1691753488124075,-0.00478840,-0.04309563,9.79228497,0.00319579,0.00745685,-0.00852212
1691753488126065,-0.01436521,0.01436521,9.84016895,0.00852212,0.00106526,0.00958738
1691753488128008,-0.02873042,0.03830723,9.87368774,0.01278317,0.00213053,0.01810949
1691753488130026,-0.01436521,0.07182605,9.87368774,0.01171791,0.00000000,0.01810949
1691753488132074,-0.00957681,-0.05746084,9.85932255,0.00745685,0.00213053,0.00852212
1691753488134011,0.00000000,-0.11492168,9.85453415,-0.00319579,0.00639159,-0.00639159
1691753488136018,-0.01436521,-0.00478840,9.87368774,0.00000000,0.00639159,-0.01384844
1691753488138039,-0.01436521,0.07182605,9.85453415,0.01278317,0.00532632,-0.01065264
1691753488140048,-0.00957681,0.07182605,9.84974575,0.01704423,0.00958738,0.00426106
1691753488142141,-0.00957681,-0.05267244,9.83538055,0.00958738,0.00426106,0.01491370
1691753488144016,-0.02394202,-0.11971009,9.83059216,-0.00426106,0.00532632,0.02024002
1691753488146050,-0.01915361,-0.02394202,9.90241814,-0.00745685,0.00106526,0.01278317
1691753488148023,-0.04309563,0.10055647,9.91678333,0.00852212,-0.00319579,0.00106526
1691753488150016,-0.07182605,0.05267244,9.90241814,0.01917476,0.00106526,-0.01171791
1691753488152041,-0.03351882,-0.01915361,9.83059216,0.00532632,0.00106526,-0.01278317
1691753488154074,-0.05267244,-0.06703765,9.78749657,-0.00532632,0.00213053,-0.00532632
1691753488156064,-0.03830723,-0.04788403,9.81143856,-0.00745685,0.00106526,0.01171791
1691753488158032,-0.04309563,0.09097967,9.84495735,0.00213053,-0.00319579,0.01810949
1691753488160019,-0.10055647,0.08140286,9.88326454,0.00639159,-0.00426106,0.01171791
1691753488162083,-0.06224924,-0.06224924,9.87368774,-0.00639159,-0.00106526,0.00106526
1691753488164044,-0.05267244,-0.10534488,9.83538055,-0.01384844,-0.00106526,-0.01171791
1691753488166034,-0.03351882,-0.05267244,9.87368774,-0.00532632,0.00319579,-0.01597897
1691753488168003,-0.02394202,0.03830723,9.88805294,0.00106526,-0.00213053,-0.00532632
1691753488170069,-0.06224924,0.15322891,9.86889935,0.00958738,0.00213053,0.01491370
1691753488172035,-0.00957681,-0.00478840,9.85932255,0.00319579,0.00000000,0.02663161
