timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1704712213125145,0.00957681,0.02873042,9.95987892,-0.02130529,0.00745685,0.00958738
1704712213126870,0.00478840,0.02394202,9.95987892,-0.01384844,-0.01065264,-0.01171791
1704712213128879,0.00000000,0.02394202,9.95987892,-0.01065264,-0.01171791,-0.01810949
1704712213130898,0.00478840,0.01436521,9.95509052,-0.01810949,-0.01171791,-0.01171791
1704712213132919,0.00478840,0.00957681,9.95030212,-0.02237055,-0.00106526,0.01065264
1704712213134906,0.00478840,0.00957681,9.95030212,-0.02343582,0.00532632,0.01917476
1704712213136904,0.00478840,0.00957681,9.95987892,-0.01917476,0.00106526,0.01065264
1704712213138823,0.00000000,0.00478840,9.96466732,-0.01171791,-0.00532632,-0.00639159
1704712213140859,-0.00478840,0.00000000,9.95987892,-0.00639159,-0.01171791,-0.01917476
1704712213142863,-0.00478840,-0.00957681,9.95030212,-0.00745685,-0.00852212,-0.01065264
1704712213144891,-0.00478840,-0.00957681,9.94551373,-0.01171791,-0.00319579,0.00106526
1704712213146861,-0.00478840,-0.00957681,9.95030212,-0.01384844,0.00106526,0.00958738
1704712213148934,-0.00478840,-0.01436521,9.95509052,-0.01384844,0.00213053,0.01597897
1704712213150879,-0.00957681,-0.01915361,9.95987892,-0.00532632,-0.00426106,-0.00213053
1704712213152892,-0.00957681,-0.02394202,9.95509052,-0.00319579,-0.00639159,-0.01065264
1704712213155010,-0.00478840,-0.02873042,9.94551373,-0.00106526,-0.01065264,-0.01384844
1704712213156871,-0.00957681,-0.02873042,9.94551373,-0.00532632,-0.00745685,0.00319579
1704712213158877,-0.00957681,-0.02873042,9.95509052,-0.00426106,-0.00213053,0.01278317
1704712213160862,-0.00957681,-0.02873042,9.95987892,-0.00639159,0.00000000,0.01384844
1704712213162859,-0.00478840,-0.03351882,9.95987892,-0.00532632,0.00319579,0.00319579
1704712213164929,-0.00957681,-0.03830723,9.95509052,0.00000000,-0.00319579,-0.01065264
1704712213166993,-0.00957681,-0.03830723,9.95030212,0.00319579,-0.01278317,-0.01917476
1704712213168873,-0.01436521,-0.03351882,9.95030212,0.00213053,-0.01171791,-0.00426106
1704712213170817,-0.01436521,-0.02873042,9.95030212,-0.00745685,-0.00639159,0.01491370
1704712213173003,-0.00478840,-0.03351882,9.95030212,-0.00958738,0.00639159,0.01384844
